Title,Review,Writer,Category,Update Date
"위급하던 순간, 나에게 잠시 내밀어진 손","최근 극단적인 선택을 생각했던 적이 있습니다. 제 생각을 말할 곳도 없고, 이해해줄 사람도 없는 거 같더라고요. 도움을 받을 수 있는 곳을 찾다 예전에 청년마음건강을 통해 위로를 받던 기억이 들어와서 훑어보다 몇 자 남겨봅니다.
모든 사람을 다 도와줄 수는 없겠지만, 현실과 이상의 대비가 있겠지만... 해당 정책만큼은 몇몇 사람들에게 더 지속되었으면 합니다.
저의 경우, 지속적으로 상담을 받고 있지만 잘 되지 않네요. 겨우 일어나 잘 해보자, 하면서도 또 실패해서. 다시 도전할 염두가 나지 않습니다. 언제부터 제가 남에게 뭘 하니? 하고 직업에 대한 물음을 받으면 '무엇을 하는 상태에요.' 말하면서도 정작 속으론 아무런 확신도 없이 시간만 지나고 있더라고요.
식사를 귀찮다는 핑계로 거르게 되고, 부모님께 손을 벌리는 것도 싫은데 계속 이러고 있으니 돈도 애매하여 여러가지를 생각하게 되고... 요새는 누군가 나를 도와주면 좋겠는데, 하고 생각하게 되네요.
그런 의미에서 해당 사업이 지속되었으면 좋겠습니다. 저와 같은 이들이 삶에 더이상 지치지 않도록... 그래서 좀 더 살아보기로 긍정적이게 생각할 정도만 되어도 좋겠어요.
저는 그냥... 살기로 결심했습니다. 최대한 버티다 못 버틸 거 같을 때, 혼자 있으면서도 또 포기해야만 하는 순간이 찾아올 때까지... 최대한 버틸 거 같아요.
그런 의미에서 마음건강 산업은 저에게 있어 제 정신 치료에 관련된 상담보다는... 꾸준히 관심을 갖고, 내가 죽었나 살았나 걱정해주는 믿을만한 어른이 있다가 되었어서 참 좋았던 거 같습니다. 오래오래, 더 다양하게 진행되면 참 좋겠네요.",박**,2023/3 청년마음건강,2024-02-13
좋았어요,현실적으로 도움이 많이 되었어요ㅎㅎ,강**,2022/2 대중교통비지원(티머니),2024-02-13
감사합니다,주거비에 대중교통비까지 많이 부담 됐었는데 조금 마음이 덜어졌습니다,강**,2023/1 대중교통비지원(카드사),2024-02-08
생활에 보탬이 됨,"재수생활, 대학생활 과정에서 서울시 교통비 지원은 저에게 많은 도움이 되었습니다.
지속적인 정책을 기대하며, 제도 입안 및 집행하시는 분들게 감사드립니다.

2024년도에도 이어서 적용되고
동일은행 카드 재발급되어도 자동 갱신반영되어 지원되었으면 합니다.",정**,2023/1 대중교통비지원(카드사),2024-02-08
공부에 집중할 수 있도록 여유를 찾아주는 정책,"구직활동에 필요한 비용 뿐만 아니라 생활 전반에 자금을 사용할 수 있어서 좋았습니다. 취업 준비 기간에는 특히나 시간적 여유가 필요한데, 6개월 동안 최소한의 생활비는 확보할 수 있다는 심적 안정이 공부에만 집중하는데 정말 큰 도움이 됐습니다.",김**,2023/2 청년수당,2024-02-07
정책후기,"반년이라는 짧다면 짧고 길다면 긴 시간동안 청년 수당 정책으로 인한 금전적인 여유로 인해
제 미래를 위해 공부할 수 있는 시간과 자본을 아낄 수 있어 정말 유익했습니다.
덕분에 많은 발전을 이룰 수 있게 되어 감사합니다.
이 정책이 꾸준히 계속되어 더 많은 사람들에게 좋은 기회가 되었으면 합니다.",김**,2023/2 청년수당,2024-02-07
청년에게 많은 도움이 되는 정책,달마다 나가는 학자금대출이자가 모이면 꽤 큰 부담인데 이자지원정책으로 혜택을 받을 수 있어서 감사합니다.,신**,2023/2 학자금대출 - 이자지원,2024-02-06
중개보수료 및 이사비 지원 후기,이사를 준비하던 중 마침 중개보수료 및 이사비 지원 사업을 알게되어 신청하게 되었습니다. 덕분에 경제적으로 부담이 줄어서 수월하게 이사를 할 수 있었습니다. 감사합니다.,윤**,2023/1 이사비지원,2024-02-04
2차 청년수당 후기,"청년수당 정책을 통하여 취업관련 수업을 들을 수 있었고, 관련된 교재비•재료비•교통비•그 외 필요한 곳에 유용하게 사용할 수 있었습니다. 덕분에 좋은 기회에 취업에 성공할 수 있었습니다. 앞으로도 이러한 청년정책들이 더욱 활발히 이루어지면 좋을 것 같습니다. 감사합니다.",윤**,2023/2 청년수당,2024-02-04
보증료지원신청 선정 후 언제 입금 되는지 안내되면 좋겠어요,"제목 그대로 입니다.
선정된거라고 나오는데, 한달이 지난거 같은데 아직도 입금이 안된거 같아요.
인터넷 찾아보면 보통 15일 정도라고 하던데 언제 되는건지 안내가 되면 좋을거 같습니다.",이**,2023/1 보증료지원신청,2024-02-03
많은 도움이 되었어요!,재학중에 바스비도 오르면서 많은 부담이 되었엏는데 좋은 정책 덕분에 수월하게 지나갈 수 있었습니다. 감사합니다!,김**,2023/1 대중교통비지원(카드사),2024-02-02
감사합니다,취업에 집중할수있도록 도와준것에 감사합을 느끼고있습니다.,정**,2023/2 청년수당,2024-02-02
2차 미지급,지급완료라고 뜨는데 2차 아직도 지급안됬습니다 ㅜㅜ 언제 지급되는건가염,류**,2023/1 대중교통비지원(티머니),2024-02-02
티머니 지급,"재작년(2022년)과 작년, 2년째 정책의 혜택을 보고 있습니다.

그 덕에 교통비를 꽤나 아낄 수 있어서 좋았습니다.

다만, 교통비 지급이 처음으로 늦어져서 아쉬움이 아주 많이 남습니다.

QNA에 올라온 수 많은 질문을 보면, 먼저 문자로 안내해주면 좋았지 않았을까 하는 생각이 듭니다.

홈페이지에 공지사항만 올려 놓고, 또 그 공지사항은 바로 보이는 것이 아니라 여러 번 클릭해야 접근할 수 있으니 전달성이 많이 떨어지네요.

지연된 이유가 무엇인지는 알 수 없으나 부디 심각한 사안이 아니길 바라며, 공지사항에 적힌 기한 내에는 꼭 받을 수 있으면 좋겠습니다.

좋은 정책들이 유지되고 개선되길 기대합니다.",김**,2022/1 대중교통비지원(티머니),2024-02-01
마일리지 미지급,Kb국민카드 마일리지 지급이 되지 않고 지급되어있다고 나옵니다.,하**,2023/1 대중교통비지원(카드사),2024-01-31
2차지급 안됨,2차지원금 지급 안됐는데 지급이 된 걸로 나옵니다,이**,2023/1 대중교통비지원(카드사),2024-01-31
청년 교통비 지원 사업 후기,"sns 를 통한 홍보는 잘 이루어졌지만 sns를 잘 안하는 청년들은 잘 모르고 넘어갔을 정책이다.
그리고 6개월에 10만원 지원도 감사했지만 한번에 지급하는 것이 아니라 달마다 지급했으면 사업 취지에 맞게 교통비 부담이 훨씬 덜 되었을 것 같다.",이**,2023/1 대중교통비지원(카드사),2024-01-31
청년수당,"취준을 하면서 알바를 병행하는것은 너무 괴로운 일이었습니다 알바때문에 취준을 소홀히 하게되고 정신적으로나 육체적으로나 너무 고되고 힘든일이었는데요
청년수당을 받으니 취준을 할때 비싸서 걱정했던 강의비도 면접볼때 필요한 교통비도 식비 등이 해결되어서 진짜 너무너무 감사했습니다
아직 모자라서 취준중이지만 꼭 취직할 수 있도록 더 노력하겠습니다",이**,2023/2 청년수당,2024-01-30
청년 수당 후기,"청년 수당을 6개월 받으면서
<br>생활비와 공부에 보탬이 되었습니다.
<br>또한 덕분에 3월 입사 예정입니다.
<br>멋진 정책 덕분입니다.
<br>감사합니다.",박**,2023/2 청년수당,2024-01-30
지급완료라고만하고…,2차 지급완료라고 해서 포인트리도 확인하고 계좌금액도 확인해 봤지만 들어온게 전혀 없습니다..다들 혹시 이런 상태 이신가요..??,최**,2023/1 대중교통비지원(카드사),2024-01-29
서울시민인것이 자랑스럽습니다.,"전세계 어느곳을 가도, 서울시만큼 교통체계가 안정적으로 운영되고 있는 국가나 도시는 찾아보기 어렵다고 생각합니다. 여기에 더해, 대중교통 이용이 잦은 청년들을 위해 지원사업을 시행하는 서울시의 정책운영은 상당히 우수하고 실질적인 도움을 준다고 생각합니다. 대한민국의 수도인 서울에 거주중인 서울특별시민으로서 이러한 혜택을 받을 수 있다는 사실에, 이러한 기회를 누릴 수 있었다는 것에 감사함을 표하는 바입니다. 서울특별시의 대중교통지지원사업은 직접 피부로 와닿게 느낄 수 있는 고마운 정책이고, 청년들의 부담을 덜어준 성공적인 정책이라고 생각하며 화제성과 효과성마저 잡아낸 기념비적인 청년사업으로 기억되리라 생각합니다. 서울특별시에 진심어린 감사한 마음을 다시 한번 표합니다.",김**,2023/1 대중교통비지원(카드사),2024-01-29
후기,교통비를 지원해줘서 좋았다 헤헤,이**,2023/1 대중교통비지원(카드사),2024-01-29
내 지원금,2차 지원금이 지원 되지 안났습니다,최**,2022/1 대중교통비지원(티머니),2024-01-28
청년수당 후기,"안녕하세요.
저는 청년수당에 선정된 아이엄마 입니다.
정말 이 정책때문에 집안살림에 보탬도 되었고,
그나마 여유있는 취업활동을 하게되어서
덕분에 3월에 일을 시작하게 됩니다.
감사합니다.
앞으로도 청년들을 위한 멋진 정책 부탁드릴게요
감사합니다!",지**,2023/2 청년수당,2024-01-28
대중교통비지원 후기,"평소에 대중교통비로 월 10만원 가까이 나오는데 이번 사업으로 어느정도 환급 받을 수 있어 기분도 좋고, 다른 청년 정책에 더 관심이 가게 됐다.",최**,2023/1 대중교통비지원(카드사),2024-01-28
"청년수당, 취업을 준비하는 청년들에게 강추합니다!","대학 졸업 후, 취업을 준비하고 채용 과정들을 진행하면서 생각보다 많은 비용이 필요하다는 것을 알게 되었습니다.
스터디 공간 사용, 자격증 강의 및 시험 신청, 면접 참석을 위한 교통비 등등 많은 부분을 청년 수당으로 활용하며 도움을 받을 수 있었습니다. 한 달에 한 번 필요한 청년수당 활동 기록과 앞으로의 방향성도 작성하며 동기부여도 되어주었습니다.
덕분에 취업에 성공하여 이제는 사회인이 될 수 있었던 것 같습니다. 모든 취준생 청년들에게 청년수당을 추천합니다!",박**,2023/2 청년수당,2024-01-27
대중교통비지원사업 후기,대학생의 신분으로써 교통비가 생각보다 부담이 되는 부분이었는데 시에서 어느정도 지원을 해 주니 그나마 부담을 덜었습니다. 다음에도 계속했으면 좋겠네요,김**,2022/1 대중교통비지원(카드사),2024-01-26
대중교통비 지원 후기,이런 정책이 앞으로도 계속 있으면 너무 도움이 많이 될 것 같습니다. 감사합니다.,황**,2022/1 대중교통비지원(카드사),2024-01-26
Thank you for the help,Thank you for all the help,A*****************************,2023/1 대중교통비지원(티머니),2024-01-25
지푸라기라도 잡는 심정으로..♡,"출퇴근 거리가 멀어서
한달 교통비만으로도 금액이 어마어마한데
그렇게 지원해주셔서 조금이나마 저축을 더 할 수 있게 되었습니다.
앞으로도 이와 같은 정책 많이 펼쳐주시고, 항상 고생하심에 감사드립니다 :D

할 수 있다면 또 참여하고 싶네요~",방**,2022/2 대중교통비지원(티머니),2024-01-25
만족스러워요,이 정책 덕분에 비싼 교통요금에도 불구하고 걱정을 좀 줄이면서 학교 다닐 수 있었습니다. 감사합니다,김**,2022/1 대중교통비지원(카드사),2024-01-25
서울시 짱,"출퇴근으로 쓰이는 교통비가 비중이 커서 부담이 됐었는데, 대중교통비지원 덕분에 교통비 부담을 덜었습니다. 청년들을 위한 좋은 정책이 널리 알려졌으면 좋겠습니다.",김**,2023/1 대중교통비지원(카드사),2024-01-25
대중교통비지원 후기,"통학이 멀다 보니까 시간도 시간이고, 금액적으로 많이 부담이 되었었는데, 좋은 정책에 선정되어서 좋았습니다.
감사합니다.",표**,2023/1 대중교통비지원(카드사),2024-01-25
정말 도움이 많이 되었습니다,정말 도움이 많이 되었습니다! 앞으로도 이런 좋은 정책 많이 만들어주시면 좋겠습니다. 감사합니다.,신**,2023/1 대중교통비지원(카드사),2024-01-25
청년수당 감사합니다!,"청년수당 지원 덕분에 이사 비용과 월세 지원을 도움 받았습니다.
또한 체력 증진과 취미 활동에 금액을 사용하여 저도 워라벨이 있는 삶을 가지게 되었습니다.
그리고 개인적으로 배우고 싶은 강의를 오프라인 강의를 통해 신청하여 앞으로 취업을 통한 해당 기술을 공부하는
기회를 가져서 너무나 좋았습니다. 해당 정책 같은 것들이 많은 청년들에게 기회가 주어졌으면 좋겠습니다!
감사합니다!",문**,2023/2 청년수당,2024-01-24
청년수당 후기,"퇴사후 이직을 준비하며 고정 수입이 없는 관계로
이직 준비에 필요한 교재나 강의를 구매하는 것이 망설여졌었는데
청년수당 덕분에 금전적 부담을 덜고 취업 준비를 잘 해낼 수 있었습니다.
어려울때 힘이 되어준 서울시 청년수당에 감사합니다.",김**,2023/2 청년수당,2024-01-23
